01071	42.1774	-72.8646	Russell	MA	Hampden	STANDARD
01072	42.4716	-72.4402	Shutesbury	MA	Franklin	STANDARD
01073	42.23	-72.7285	Southampton	MA	Hampshire	STANDARD
01074	42.376	-72.1494	South barre	MA	Worcester	PO BOX ONLY
01075	42.2498	-72.58150000000001	South hadley	MA	Hampshire	STANDARD
01077	42.0666	-72.5412	Southwick	MA	Hampden	STANDARD
01079	42.1929	-72.3296	Thorndike	MA	Hampden	PO BOX ONLY
01080	42.1798	-72.51779999999999	Three rivers	MA	Hampden	STANDARD
01081	42.0619	-72.2136	Wales	MA	Hampden	STANDARD
01082	42.3775	-72.5485	Ware	MA	Hampshire	STANDARD
01083	42.204	-72.1994	Warren	MA	Worcester	PO BOX ONLY
01084	42.3903	-72.87090000000001	West chesterfield	MA	Hampshire	PO BOX ONLY
01085	42.1487	-72.50190000000001	Westfield	MA	Hampden	STANDARD
01086	42.1734	-72.848	Westfield	MA	Hampden	STANDARD
01088	42.3906	-72.6469	West hatfield	MA	Hampshire	STANDARD
01089	42.1258	-72.64530000000001	West springfield	MA	Hampden	STANDARD
01090	42.1707	-72.6048	West springfield	MA	Hampden	STANDARD
01092	42.2029	-72.229	West warren	MA	Worcester	PO BOX ONLY
01093	42.4427	-72.6525	Whately	MA	Franklin	PO BOX ONLY
01094	42.3582	-72.1408	Wheelwright	MA	Worcester	PO BOX ONLY
01095	42.126	-72.48999999999999	Wilbraham	MA	Hampden	STANDARD
01096	42.4131	-72.82170000000001	Williamsburg	MA	Hampshire	STANDARD
01097	42.1617	-72.8459	Woronoco	MA	Hampden	STANDARD
01098	42.4049	-72.8961	Worthington	MA	Hampshire	STANDARD
01101	42.1707	-72.6048	Springfield	MA	Hampden	STANDARD
01102	42.1707	-72.6048	Springfield	MA	Hampden	STANDARD
01103	42.103	-72.5908	Springfield	MA	Hampden	STANDARD
01104	42.1286	-72.568	Springfield	MA	Hampden	STANDARD
01105	42.0998	-72.57769999999999	Springfield	MA	Hampden	STANDARD
01106	42.0492	-72.56789999999999	Longmeadow	MA	Hampden	STANDARD
01107	42.1262	-72.58669999999999	Springfield	MA	Hampden	STANDARD
01108	42.0806	-72.5581	Springfield	MA	Hampden	STANDARD
01109	42.1193	-72.54900000000001	Springfield	MA	Hampden	STANDARD
01111	42.1707	-72.6048	Springfield	MA	Hampden	UNIQUE
01114	42.1707	-72.6048	Springfield	MA	Hampden	UNIQUE
01115	42.1029	-72.5916	Springfield	MA	Hampden	UNIQUE
01116	42.1707	-72.6048	Longmeadow	MA	Hampden	STANDARD
01118	42.0939	-72.5232	Springfield	MA	Hampden	STANDARD
01119	42.1249	-72.52670000000001	Springfield	MA	Hampden	STANDARD
01128	42.0946	-72.4872	Springfield	MA	Hampden	STANDARD
01129	42.1245	-72.48950000000001	Springfield	MA	Hampden	STANDARD
01133	42.1707	-72.6048	Springfield	MA	Hampden	UNIQUE
01138	42.1707	-72.6048	Springfield	MA	Hampden	STANDARD
01139	42.1707	-72.6048	Springfield	MA	Hampden	STANDARD
01144	42.1018	-72.5915	Springfield	MA	Hampden	STANDARD
01151	42.1506	-72.5128	Indian orchard	MA	Hampden	STANDARD
01152	42.1707	-72.6048	Springfield	MA	Hampden	STANDARD
01199	42.1199	-72.605	Springfield	MA	Hampden	UNIQUE
